gamma_usado,k_usado,E_s_cm,Var_s_cm2,lambda1,lambda2,residuo,moda_cm,entropia,cond_num,valida,motivo,Suelo_ID
1.6703084459597521,6.628284083449828e-07,0.005065754050211478,2.3801034782148283e-06,55.85931533442135,100000.0,2.8031156918672785e-05,0.0053695920471667075,0.000648079258789464,15631960.587421998,False,lambda2 edge (100000.00),1
1.7817486535717206,7.709610169984805e-07,0.0018377294433154284,1.8418054332823356e-06,0.5310163889184634,100000.0,5.206480659069045e-06,0.0022605152248080028,0.0002958505964815492,256822144.24159786,False,Unstable condition (2.57e+08),1
1.6269352364889742,9.168517266862319e-07,0.008302371022918089,2.4547669402344516e-06,160.931227981635,100000.0,7.136917779416664e-05,0.00857953591279118,0.0009195442232554875,5247792.318868607,False,lambda2 edge (100000.00),1
1.6575534977237203,4.703843061441798e-08,0.005838797460696622,2.409161040815723e-06,76.36537412812855,100000.0,3.649994998076785e-05,0.0059828487462415736,0.0007184809945618891,11298508.004836805,False,lambda2 edge (100000.00),1
1.738713117347871,3.772130610238144e-07,0.002568748879920305,2.092329027705181e-06,8.947393535227572,100000.0,8.684647544899665e-06,0.0029093533944216637,0.0003862959050855152,91802347.7623741,False,Unstable condition (9.18e+07),1
1.8074474357831034,8.101689573436589e-07,0.0015536676150893318,1.696484731557509e-06,-2.1570224722799023,100000.0,4.097154677638638e-06,0.0020288068591494037,0.0002583200905143593,441412964.5428829,False,Unstable condition (4.41e+08),1
1.679284723205679,9.533704011190476e-07,0.004594076481985894,2.355211589329154e-06,44.753334088884934,100000.0,2.3445200947826314e-05,0.004819195666798119,0.0006030104265670056,19684952.81264147,False,lambda2 edge (100000.00),1
1.6727294595350297,5.199065579393974e-07,0.004933000446623953,2.3737694536283317e-06,52.62609178186777,100000.0,2.6699783252575794e-05,0.005179474679231202,0.0006355662293314098,16632008.432099363,False,lambda2 edge (100000.00),1
1.6639912726419008,9.366831343484738e-07,0.005432611508285203,2.3953715693234866e-06,65.23306513763961,100000.0,3.1893362173699635e-05,0.00556668784743931,0.000681997132355321,13304470.649447007,False,lambda2 edge (100000.00),1
1.6411519543955047,5.44615131984057e-08,0.5000000049999993,0.08340550154630116,-100000.0,100000.0,0.46804799945260017,0.9645937035317568,0.06805688771734374,32.05252090023072,False,lambda2 edge (100000.00),1
1.7087742650007596,9.924518084152786e-07,0.5000000049999993,0.08340550154630116,-100000.0,100000.0,0.5177538308249353,0.9645937035317568,0.06805688771734374,32.05252090023072,False,lambda2 edge (100000.00),1
1.8229193165637285,7.511219392623797e-07,0.00141775477376159,1.6141544045522675e-06,-3.336332980475989,100000.0,3.6120293953337665e-06,0.0018876851089914617,0.0002398053368598982,594221982.2847526,False,Unstable condition (5.94e+08),1
1.8226981227196313,8.945121733008846e-07,0.0014195483567346224,1.6153009843706538e-06,-3.32120237786905,100000.0,3.615829128247942e-06,0.0018876851089914617,0.00024005220428003647,591791788.8006538,False,Unstable condition (5.92e+08),1
1.7297145900966124,3.227697613124851e-07,0.002781090059757021,2.141501144886472e-06,11.820516521769441,100000.0,9.87069872762184e-06,0.0031268542058086285,0.00041113956548773957,72965133.43050459,False,Unstable condition (7.30e+07),1
1.793003108027747,6.650446505360835e-07,0.001702936238008532,1.7770265905331714e-06,-0.7830773791118856,100000.0,4.666171617580231e-06,0.0021804787525874733,0.0002782287175113305,327948937.7153239,False,Unstable condition (3.28e+08),1
1.6934144322184277,1.0352200138090012e-07,0.003956547780860725,2.3078749535959474e-06,31.42338253534518,100000.0,1.796045686359644e-05,0.0041720763785181815,0.0005392030426873196,28385740.706563696,False,lambda2 edge (100000.00),1
1.7866974028372566,2.6983591076363607e-07,0.0017762447312695288,1.813138726440763e-06,-0.07717610317880134,100000.0,4.96379721124314e-06,0.0022605152248080028,0.0002878529883428502,286363602.20168966,False,Unstable condition (2.86e+08),1
1.8342032876334449,2.4856086925562795e-07,0.0013312961024618418,1.5568631800141939e-06,-4.052365178822459,100000.0,3.3253708800022033e-06,0.0018208491703838258,0.00022782097926809578,728150187.7280414,False,Unstable condition (7.28e+08),1
